speciesName,year,month,monthlyIndex,sightings
Micronycteris megalotis,2019,7,474,8
Micronycteris megalotis,2019,9,476,3
Micronycteris megalotis,2019,10,477,2
Micronycteris megalotis,2019,11,478,4
Micronycteris megalotis,2019,12,479,2
Micronycteris megalotis,2020,1,480,1
Micronycteris megalotis,2020,11,490,1
Micronycteris megalotis,2021,3,494,1
Micronycteris megalotis,2021,4,495,1
Micronycteris megalotis,2021,6,497,3
Micronycteris megalotis,2021,10,501,4
Micronycteris megalotis,2021,11,502,2
Micronycteris megalotis,2022,9,512,2
Micronycteris megalotis,2022,10,513,1
Micronycteris megalotis,2023,2,517,2
Micronycteris megalotis,2023,3,518,3
Micronycteris megalotis,2023,11,526,3
Micronycteris megalotis,2023,12,527,1
Micronycteris megalotis,2024,7,534,4
Desmodus rotundus,1990,6,125,1
Desmodus rotundus,1991,1,132,3
Desmodus rotundus,1991,7,138,5
Desmodus rotundus,1991,8,139,1
Desmodus rotundus,1992,5,148,2
Desmodus rotundus,1992,11,154,1
Desmodus rotundus,1993,2,157,1
Desmodus rotundus,1993,7,162,1
Desmodus rotundus,1995,3,182,1
Desmodus rotundus,1995,5,184,2
Desmodus rotundus,1995,8,187,1
Desmodus rotundus,1995,11,190,3
Desmodus rotundus,1996,1,192,1
Desmodus rotundus,1996,3,194,1
Desmodus rotundus,1996,5,196,5
Desmodus rotundus,1996,8,199,1
Desmodus rotundus,1996,11,202,2
Desmodus rotundus,1997,1,204,1
Desmodus rotundus,1997,3,206,1
Desmodus rotundus,1997,5,208,1
Desmodus rotundus,1997,6,209,1
Desmodus rotundus,1997,7,210,1
Desmodus rotundus,1998,4,219,1
Desmodus rotundus,1998,5,220,2
Desmodus rotundus,1998,6,221,1
Desmodus rotundus,1998,11,226,2
Desmodus rotundus,1999,4,231,1
Desmodus rotundus,2000,6,245,1
Desmodus rotundus,2001,3,254,1
Desmodus rotundus,2001,9,260,3
Desmodus rotundus,2001,11,262,1
Desmodus rotundus,2002,5,268,1
Desmodus rotundus,2002,7,270,1
Desmodus rotundus,2002,9,272,1
Desmodus rotundus,2002,12,275,1
Desmodus rotundus,2003,4,279,7
Desmodus rotundus,2003,5,280,13
Desmodus rotundus,2003,6,281,2
Desmodus rotundus,2003,7,282,2
Desmodus rotundus,2003,8,283,18
Desmodus rotundus,2014,1,408,4
Desmodus rotundus,2014,2,409,2
Desmodus rotundus,2014,3,410,4
Desmodus rotundus,2014,4,411,2
Desmodus rotundus,2014,6,413,12
Desmodus rotundus,2014,7,414,1
Desmodus rotundus,2015,1,420,3
Desmodus rotundus,2015,2,421,18
Desmodus rotundus,2015,3,422,5
Desmodus rotundus,2015,4,423,7
Desmodus rotundus,2015,5,424,5
Desmodus rotundus,2015,6,425,4
Desmodus rotundus,2015,7,426,3
Desmodus rotundus,2015,8,427,32
Desmodus rotundus,2015,9,428,2
Desmodus rotundus,2015,10,429,10
Desmodus rotundus,2015,12,431,8
Desmodus rotundus,2016,2,433,1
Desmodus rotundus,2016,3,434,3
Desmodus rotundus,2016,4,435,9
Desmodus rotundus,2016,5,436,4
Desmodus rotundus,2016,6,437,4
Desmodus rotundus,2016,7,438,5
Desmodus rotundus,2016,8,439,1
Desmodus rotundus,2016,9,440,3
Desmodus rotundus,2016,10,441,2
Desmodus rotundus,2016,11,442,17
Desmodus rotundus,2017,6,449,11
Desmodus rotundus,2017,7,450,5
Desmodus rotundus,2017,8,451,4
Desmodus rotundus,2017,9,452,5
Desmodus rotundus,2017,10,453,7
Desmodus rotundus,2017,11,454,3
Desmodus rotundus,2017,12,455,4
Desmodus rotundus,2022,1,504,4
Desmodus rotundus,2022,2,505,9
Desmodus rotundus,2022,3,506,7
Desmodus rotundus,2022,4,507,14
Desmodus rotundus,2023,1,516,4
Desmodus rotundus,2023,2,517,12
Desmodus rotundus,2023,3,518,23
Desmodus rotundus,2023,4,519,3
Desmodus rotundus,2023,5,520,13
Desmodus rotundus,2023,6,521,19
Desmodus rotundus,2023,7,522,43
Desmodus rotundus,2023,8,523,18
Desmodus rotundus,2023,9,524,6
Desmodus rotundus,2023,10,525,5
Desmodus rotundus,2023,11,526,11
Desmodus rotundus,2023,12,527,18
Desmodus rotundus,2024,1,528,2
Desmodus rotundus,2024,2,529,2
Desmodus rotundus,2024,3,530,8
Desmodus rotundus,2024,4,531,10
Desmodus rotundus,2024,5,532,8
Desmodus rotundus,2024,6,533,12
Desmodus rotundus,2024,7,534,7
Desmodus rotundus,2024,8,535,10
Desmodus rotundus,2024,9,536,9
Desmodus rotundus,2024,10,537,1
Desmodus rotundus,2024,11,538,8
Desmodus rotundus,2024,12,539,7
Trachops cirrhosus,2010,2,361,2
Trachops cirrhosus,2010,3,362,12
Trachops cirrhosus,2010,5,364,1
Trachops cirrhosus,2010,6,365,1
Trachops cirrhosus,2010,8,367,1
Trachops cirrhosus,2011,2,373,1
Trachops cirrhosus,2011,5,376,1
Trachops cirrhosus,2011,6,377,1
Trachops cirrhosus,2011,9,380,1
Trachops cirrhosus,2011,11,382,1
Trachops cirrhosus,2011,12,383,1
Trachops cirrhosus,2012,1,384,3
Trachops cirrhosus,2012,3,386,2
Trachops cirrhosus,2012,6,389,1
Trachops cirrhosus,2012,11,394,2
Trachops cirrhosus,2013,1,396,12
Trachops cirrhosus,2013,2,397,5
Trachops cirrhosus,2013,3,398,1
Trachops cirrhosus,2013,5,400,2
Trachops cirrhosus,2013,8,403,1
Trachops cirrhosus,2013,9,404,1
Trachops cirrhosus,2014,1,408,1
Trachops cirrhosus,2014,4,411,1
Trachops cirrhosus,2014,8,415,1
Trachops cirrhosus,2014,9,416,1
Trachops cirrhosus,2014,10,417,1
Trachops cirrhosus,2014,11,418,1
Trachops cirrhosus,2014,12,419,4
Trachops cirrhosus,2015,2,421,2
Trachops cirrhosus,2015,3,422,2
Trachops cirrhosus,2015,5,424,3
Trachops cirrhosus,2015,7,426,4
Trachops cirrhosus,2015,8,427,11
Trachops cirrhosus,2015,10,429,1
Trachops cirrhosus,2015,11,430,1
Trachops cirrhosus,2015,12,431,2
Trachops cirrhosus,2016,4,435,2
Trachops cirrhosus,2016,6,437,1
Trachops cirrhosus,2016,7,438,2
Trachops cirrhosus,2016,9,440,1
Trachops cirrhosus,2017,1,444,1
Trachops cirrhosus,2017,3,446,1
Trachops cirrhosus,2017,6,449,3
Trachops cirrhosus,2017,10,453,5
Trachops cirrhosus,2017,11,454,1
Trachops cirrhosus,2017,12,455,1
Trachops cirrhosus,2018,2,457,2
Trachops cirrhosus,2018,3,458,9
Trachops cirrhosus,2018,5,460,2
Trachops cirrhosus,2018,8,463,3
Trachops cirrhosus,2018,9,464,2
Trachops cirrhosus,2019,1,468,1
Trachops cirrhosus,2019,3,470,3
Trachops cirrhosus,2019,5,472,4
Trachops cirrhosus,2019,6,473,1
Trachops cirrhosus,2019,7,474,1
Trachops cirrhosus,2019,9,476,3
Trachops cirrhosus,2019,10,477,3
Trachops cirrhosus,2019,11,478,1
Trachops cirrhosus,2019,12,479,1
Trachops cirrhosus,2020,1,480,1
Trachops cirrhosus,2020,2,481,1
Trachops cirrhosus,2020,3,482,2
Trachops cirrhosus,2020,8,487,3
Trachops cirrhosus,2020,10,489,1
Trachops cirrhosus,2020,11,490,1
Trachops cirrhosus,2020,12,491,3
Trachops cirrhosus,2021,1,492,2
Trachops cirrhosus,2021,2,493,3
Trachops cirrhosus,2021,3,494,3
Trachops cirrhosus,2021,7,498,3
Trachops cirrhosus,2021,10,501,3
Trachops cirrhosus,2021,11,502,1
Trachops cirrhosus,2022,1,504,1
Trachops cirrhosus,2022,2,505,7
Trachops cirrhosus,2022,3,506,1
Trachops cirrhosus,2022,4,507,4
Trachops cirrhosus,2022,5,508,4
Trachops cirrhosus,2022,6,509,3
Trachops cirrhosus,2022,7,510,4
Trachops cirrhosus,2022,8,511,10
Trachops cirrhosus,2022,9,512,7
Trachops cirrhosus,2022,10,513,1
Trachops cirrhosus,2022,12,515,5
Trachops cirrhosus,2023,1,516,1
Trachops cirrhosus,2023,2,517,19
Trachops cirrhosus,2023,3,518,3
Trachops cirrhosus,2023,4,519,2
Trachops cirrhosus,2023,5,520,7
Trachops cirrhosus,2023,6,521,5
Trachops cirrhosus,2023,7,522,2
Trachops cirrhosus,2023,8,523,3
Trachops cirrhosus,2023,9,524,4
Trachops cirrhosus,2023,12,527,3
Trachops cirrhosus,2024,1,528,2
Trachops cirrhosus,2024,3,530,4
Trachops cirrhosus,2024,4,531,2
Trachops cirrhosus,2024,7,534,2
Trachops cirrhosus,2024,8,535,1
Trachops cirrhosus,2024,10,537,1
Trachops cirrhosus,2024,12,539,1
Sphaeronycteris toxophyllum Peters,1983,10,45,1
Sphaeronycteris toxophyllum Peters,2004,10,297,1
Sphaeronycteris toxophyllum Peters,2006,11,322,1
Sphaeronycteris toxophyllum Peters,2012,11,394,1
Sphaeronycteris toxophyllum Peters,2013,9,404,1
Sphaeronycteris toxophyllum Peters,2013,10,405,1
Sphaeronycteris toxophyllum Peters,2016,2,433,2
Sphaeronycteris toxophyllum Peters,2016,8,439,6
Sphaeronycteris toxophyllum Peters,2017,6,449,2
Sphaeronycteris toxophyllum Peters,2018,6,461,2
Mimon bennettii,1999,4,231,2
Mimon bennettii,2008,5,340,1
Mimon bennettii,2011,11,382,1
Mimon bennettii,2012,1,384,2
Mimon bennettii,2012,7,390,1
Mimon bennettii,2012,9,392,1
Mimon bennettii,2012,11,394,1
Mimon bennettii,2013,8,403,1
Mimon bennettii,2014,7,414,1
Mimon bennettii,2014,10,417,1
Mimon bennettii,2015,9,428,1
Mimon bennettii,2018,1,456,3
Mimon bennettii,2019,7,474,1
Mimon bennettii,2020,8,487,1
Mimon bennettii,2020,12,491,1
Mimon bennettii,2021,6,497,1
Mimon bennettii,2021,9,500,1
Mimon bennettii,2022,3,506,1
Mimon bennettii,2022,7,510,2
Mimon bennettii,2022,9,512,1
Mimon bennettii,2022,11,514,1
Mimon bennettii,2023,6,521,2
Mimon bennettii,2023,11,526,3
Mimon bennettii,2024,1,528,1
Mimon bennettii,2024,10,537,1
Mimon bennettii,2024,11,538,1
Leptonycteris curasoae Miller,2009,2,349,1
Leptonycteris curasoae Miller,2014,1,408,2
Leptonycteris curasoae Miller,2014,3,410,2
Leptonycteris curasoae Miller,2016,4,435,1
Leptonycteris curasoae Miller,2018,4,459,1
Leptonycteris curasoae Miller,2020,12,491,1
Leptonycteris curasoae Miller,2021,11,502,2
Leptonycteris curasoae Miller,2023,8,523,2
Leptonycteris curasoae Miller,2023,9,524,3
Sturnira bidens,1993,7,162,2
Sturnira bidens,1994,7,174,1
Sturnira bidens,1997,6,209,2
Sturnira bidens,1998,7,222,1
Sturnira bidens,2012,5,388,1
Sturnira bidens,2012,7,390,8
Sturnira bidens,2012,10,393,2
Sturnira bidens,2012,11,394,1
Sturnira bidens,2012,12,395,3
Sturnira bidens,2013,3,398,1
Sturnira bidens,2013,4,399,1
Sturnira bidens,2013,5,400,2
Sturnira bidens,2013,6,401,1
Sturnira bidens,2013,7,402,1
Sturnira bidens,2013,8,403,1
Sturnira bidens,2013,9,404,3
Sturnira bidens,2013,10,405,4
Sturnira bidens,2014,2,409,5
Sturnira bidens,2014,3,410,3
Sturnira bidens,2014,4,411,2
Sturnira bidens,2014,5,412,2
Sturnira bidens,2014,6,413,3
Sturnira bidens,2014,7,414,1
Sturnira bidens,2014,8,415,1
Sturnira bidens,2014,9,416,2
Sturnira bidens,2014,10,417,2
Sturnira bidens,2014,12,419,4
Sturnira bidens,2015,2,421,4
Sturnira bidens,2015,3,422,2
Sturnira bidens,2015,4,423,3
Sturnira bidens,2017,1,444,1
Sturnira bidens,2017,11,454,2
Sturnira bidens,2018,2,457,4
Sturnira bidens,2018,3,458,9
Sturnira bidens,2018,10,465,2
Sturnira bidens,2018,11,466,10
Sturnira bidens,2018,12,467,9
Sturnira bidens,2019,4,471,1
Sturnira bidens,2019,5,472,5
Sturnira bidens,2021,7,498,1
Sturnira bidens,2022,6,509,1
Sturnira bidens,2023,2,517,1
Sturnira bidens,2024,6,533,1
Sturnira erythromos,1993,7,162,1
Sturnira erythromos,1995,5,184,1
Sturnira erythromos,1997,6,209,4
Sturnira erythromos,1998,7,222,1
Sturnira erythromos,2011,10,381,1
Sturnira erythromos,2012,4,387,5
Sturnira erythromos,2013,8,403,16
Sturnira erythromos,2013,9,404,10
Sturnira erythromos,2014,3,410,1
Sturnira erythromos,2014,7,414,2
Sturnira erythromos,2014,9,416,1
Sturnira erythromos,2014,11,418,8
Sturnira erythromos,2015,2,421,2
Sturnira erythromos,2017,1,444,8
Sturnira erythromos,2017,6,449,5
Sturnira erythromos,2018,3,458,1
Sturnira erythromos,2019,3,470,5
Sturnira erythromos,2019,4,471,1
Sturnira erythromos,2019,5,472,9
Sturnira erythromos,2019,6,473,3
Sturnira erythromos,2019,8,475,6
Sturnira erythromos,2019,9,476,9
Sturnira erythromos,2019,10,477,1
Sturnira erythromos,2019,11,478,1
Sturnira erythromos,2021,2,493,1
Sturnira erythromos,2021,3,494,28
Sturnira erythromos,2021,4,495,5
Sturnira erythromos,2021,6,497,7
Sturnira erythromos,2021,7,498,2
Sturnira erythromos,2021,10,501,1
Sturnira erythromos,2021,12,503,2
Sturnira erythromos,2022,2,505,2
Sturnira erythromos,2022,3,506,1
Sturnira erythromos,2022,5,508,1
Sturnira erythromos,2022,6,509,1
Sturnira erythromos,2022,7,510,11
Sturnira erythromos,2023,2,517,10
Sturnira erythromos,2023,11,526,2
Sturnira luisi Davis,2006,8,319,1
Sturnira luisi Davis,2006,9,320,2
Sturnira luisi Davis,2007,6,329,2
Sturnira luisi Davis,2007,7,330,2
Sturnira luisi Davis,2007,10,333,8
Sturnira luisi Davis,2008,1,336,5
Sturnira luisi Davis,2009,4,351,1
Sturnira luisi Davis,2009,5,352,3
Sturnira luisi Davis,2009,6,353,4
Sturnira luisi Davis,2009,8,355,1
Sturnira luisi Davis,2009,9,356,2
Sturnira luisi Davis,2009,12,359,5
Sturnira luisi Davis,2012,4,387,3
Sturnira luisi Davis,2012,5,388,3
Sturnira luisi Davis,2012,6,389,2
Sturnira luisi Davis,2012,11,394,1
Sturnira luisi Davis,2014,9,416,2
Sturnira luisi Davis,2015,4,423,1
Sturnira luisi Davis,2015,8,427,4
Sturnira luisi Davis,2016,12,443,1
Sturnira luisi Davis,2018,11,466,1
Sturnira luisi Davis,2019,3,470,9
Sturnira luisi Davis,2020,8,487,2
Sturnira luisi Davis,2020,12,491,10
Sturnira luisi Davis,2021,2,493,1
Sturnira luisi Davis,2021,4,495,2
Sturnira luisi Davis,2021,5,496,5
Sturnira luisi Davis,2021,7,498,1
Sturnira luisi Davis,2021,8,499,6
Sturnira luisi Davis,2021,9,500,62
Sturnira luisi Davis,2021,10,501,2
Sturnira luisi Davis,2022,9,512,1
Sturnira luisi Davis,2023,8,523,1
Sturnira luisi Davis,2024,3,530,1
Sturnira magna de la Torre,1992,5,148,2
Sturnira magna de la Torre,1992,6,149,1
Sturnira magna de la Torre,1994,7,174,1
Sturnira magna de la Torre,1998,4,219,2
Sturnira magna de la Torre,2008,8,343,1
Sturnira magna de la Torre,2010,2,361,1
Sturnira aratathomasi Peterson & Tamsitt,2012,7,390,4
Sturnira aratathomasi Peterson & Tamsitt,2012,9,392,2
Sturnira aratathomasi Peterson & Tamsitt,2013,3,398,1
Sturnira aratathomasi Peterson & Tamsitt,2013,9,404,1
Sturnira aratathomasi Peterson & Tamsitt,2013,10,405,2
Sturnira aratathomasi Peterson & Tamsitt,2013,12,407,3
Sturnira aratathomasi Peterson & Tamsitt,2014,1,408,1
Sturnira aratathomasi Peterson & Tamsitt,2014,6,413,1
Sturnira aratathomasi Peterson & Tamsitt,2014,7,414,1
Sturnira aratathomasi Peterson & Tamsitt,2014,10,417,1
Sturnira aratathomasi Peterson & Tamsitt,2015,2,421,1
Sturnira aratathomasi Peterson & Tamsitt,2015,3,422,1
Sturnira bogotensis Shamel,1997,10,213,1
Sturnira bogotensis Shamel,2010,4,363,1
Sturnira bogotensis Shamel,2015,2,421,1
Sturnira bogotensis Shamel,2015,4,423,2
Sturnira bogotensis Shamel,2016,8,439,1
Sturnira bogotensis Shamel,2017,1,444,2
Sturnira bogotensis Shamel,2018,3,458,1
Sturnira bogotensis Shamel,2019,3,470,9
Sturnira bogotensis Shamel,2019,5,472,19
Sturnira bogotensis Shamel,2019,6,473,3
Sturnira bogotensis Shamel,2021,4,495,8
Sturnira bogotensis Shamel,2021,7,498,2
Sturnira bogotensis Shamel,2021,8,499,4
Sturnira bogotensis Shamel,2022,4,507,2
Sturnira bogotensis Shamel,2022,6,509,4
Sturnira bogotensis Shamel,2022,7,510,6
Sturnira bogotensis Shamel,2023,8,523,2
Sturnira ludovici Anthony,1993,7,162,3
Sturnira ludovici Anthony,2013,10,405,3
Sturnira ludovici Anthony,2013,11,406,1
Sturnira ludovici Anthony,2014,1,408,2
Sturnira ludovici Anthony,2014,2,409,5
Sturnira ludovici Anthony,2015,2,421,1
Sturnira ludovici Anthony,2015,3,422,4
Sturnira ludovici Anthony,2015,4,423,1
Sturnira ludovici Anthony,2015,8,427,2
Sturnira ludovici Anthony,2015,9,428,1
Sturnira ludovici Anthony,2017,1,444,36
Sturnira ludovici Anthony,2017,2,445,15
Sturnira ludovici Anthony,2017,6,449,2
Sturnira ludovici Anthony,2017,9,452,2
Sturnira ludovici Anthony,2017,11,454,1
Sturnira ludovici Anthony,2018,3,458,1
Sturnira ludovici Anthony,2018,4,459,1
Sturnira ludovici Anthony,2018,6,461,1
Sturnira ludovici Anthony,2018,10,465,33
Sturnira ludovici Anthony,2018,11,466,3
Sturnira ludovici Anthony,2018,12,467,4
Sturnira ludovici Anthony,2019,3,470,1
Sturnira ludovici Anthony,2019,4,471,1
Sturnira ludovici Anthony,2019,7,474,4
Sturnira ludovici Anthony,2019,8,475,12
Sturnira ludovici Anthony,2019,9,476,1
Sturnira ludovici Anthony,2019,10,477,1
Sturnira ludovici Anthony,2019,12,479,6
Sturnira ludovici Anthony,2020,7,486,1
Sturnira ludovici Anthony,2020,8,487,3
Sturnira ludovici Anthony,2020,11,490,5
Sturnira ludovici Anthony,2020,12,491,5
Sturnira ludovici Anthony,2021,2,493,1
Sturnira ludovici Anthony,2021,4,495,7
Sturnira ludovici Anthony,2021,6,497,13
Sturnira ludovici Anthony,2021,8,499,2
Sturnira ludovici Anthony,2021,11,502,6
Sturnira ludovici Anthony,2021,12,503,2
Sturnira ludovici Anthony,2022,6,509,3
Sturnira ludovici Anthony,2022,8,511,2
Sturnira ludovici Anthony,2022,9,512,1
Sturnira ludovici Anthony,2023,2,517,18
Sturnira ludovici Anthony,2023,6,521,2
Sturnira ludovici Anthony,2023,9,524,2
Sturnira ludovici Anthony,2024,3,530,2
Sturnira tildae de la Torre,1992,5,148,3
Sturnira tildae de la Torre,1992,6,149,2
Sturnira tildae de la Torre,1993,2,157,1
Sturnira tildae de la Torre,1994,7,174,1
Sturnira tildae de la Torre,1996,6,197,1
Sturnira tildae de la Torre,1998,7,222,1
Sturnira tildae de la Torre,2001,9,260,1
Sturnira tildae de la Torre,2005,10,309,1
Sturnira tildae de la Torre,2005,11,310,1
Sturnira tildae de la Torre,2009,10,357,1
Sturnira tildae de la Torre,2009,11,358,1
Sturnira tildae de la Torre,2010,3,362,5
Sturnira tildae de la Torre,2014,3,410,1
Sturnira tildae de la Torre,2014,12,419,1
Sturnira tildae de la Torre,2015,6,425,3
Sturnira tildae de la Torre,2015,7,426,1
Sturnira tildae de la Torre,2015,8,427,8
Sturnira tildae de la Torre,2016,3,434,3
Sturnira tildae de la Torre,2016,4,435,3
Sturnira tildae de la Torre,2017,2,445,8
Sturnira tildae de la Torre,2017,6,449,1
Sturnira tildae de la Torre,2018,2,457,2
Sturnira tildae de la Torre,2019,8,475,1
Sturnira tildae de la Torre,2019,9,476,1
Sturnira tildae de la Torre,2020,6,485,7
Sturnira tildae de la Torre,2020,10,489,1
Sturnira tildae de la Torre,2020,11,490,1
Sturnira tildae de la Torre,2021,3,494,2
Sturnira tildae de la Torre,2021,4,495,1
Sturnira tildae de la Torre,2021,7,498,8
Sturnira tildae de la Torre,2021,8,499,5
Sturnira tildae de la Torre,2021,9,500,8
Sturnira tildae de la Torre,2021,11,502,3
Sturnira tildae de la Torre,2022,1,504,1
Sturnira tildae de la Torre,2022,4,507,5
Sturnira tildae de la Torre,2022,5,508,2
Sturnira tildae de la Torre,2022,6,509,5
Sturnira tildae de la Torre,2022,7,510,2
Sturnira tildae de la Torre,2022,8,511,3
Sturnira tildae de la Torre,2022,9,512,2
Sturnira tildae de la Torre,2022,12,515,2
Sturnira tildae de la Torre,2023,2,517,16
Sturnira tildae de la Torre,2023,9,524,6
Sturnira tildae de la Torre,2023,12,527,1
Sturnira tildae de la Torre,2024,3,530,1
Sturnira tildae de la Torre,2024,10,537,1
Vampyrum spectrum,1992,8,151,1
Vampyrum spectrum,1994,3,170,1
Vampyrum spectrum,2001,11,262,2
Vampyrum spectrum,2007,1,324,1
Vampyrum spectrum,2007,12,335,1
Vampyrum spectrum,2009,8,355,1
Vampyrum spectrum,2010,3,362,2
Vampyrum spectrum,2010,4,363,1
Vampyrum spectrum,2010,12,371,1
Vampyrum spectrum,2013,1,396,2
Vampyrum spectrum,2013,2,397,3
Vampyrum spectrum,2013,7,402,1
Vampyrum spectrum,2013,8,403,2
Vampyrum spectrum,2014,2,409,1
Vampyrum spectrum,2014,3,410,1
Vampyrum spectrum,2014,4,411,3
Vampyrum spectrum,2014,5,412,1
Vampyrum spectrum,2015,1,420,2
Vampyrum spectrum,2015,2,421,3
Vampyrum spectrum,2016,6,437,1
Vampyrum spectrum,2016,11,442,1
Vampyrum spectrum,2017,3,446,1
Vampyrum spectrum,2017,6,449,1
Vampyrum spectrum,2017,12,455,2
Vampyrum spectrum,2019,10,477,1
Vampyrum spectrum,2020,8,487,1
Vampyrum spectrum,2021,2,493,1
Vampyrum spectrum,2021,9,500,2
Vampyrum spectrum,2021,12,503,2
Vampyrum spectrum,2022,4,507,1
Vampyrum spectrum,2022,7,510,2
Vampyrum spectrum,2022,10,513,1
Vampyrum spectrum,2022,12,515,1
Noctilio leporinus,2021,1,492,2
Noctilio leporinus,2021,2,493,1
Noctilio leporinus,2021,4,495,4
Noctilio leporinus,2022,1,504,3
Noctilio leporinus,2022,2,505,184
Noctilio leporinus,2022,3,506,13
Noctilio leporinus,2022,4,507,4
Noctilio leporinus,2022,5,508,4
Noctilio leporinus,2022,6,509,1
Noctilio leporinus,2022,8,511,1
Noctilio leporinus,2022,9,512,1
Noctilio leporinus,2022,11,514,8
Noctilio leporinus,2022,12,515,3
Noctilio leporinus,2023,1,516,5
Noctilio leporinus,2023,2,517,10
Noctilio leporinus,2023,3,518,2
Noctilio leporinus,2023,4,519,2
Noctilio leporinus,2023,5,520,3
Noctilio leporinus,2023,6,521,1
Noctilio leporinus,2023,7,522,1
Noctilio leporinus,2023,9,524,2
Noctilio leporinus,2023,10,525,6
Noctilio leporinus,2023,11,526,1
Noctilio leporinus,2023,12,527,4
Noctilio leporinus,2024,2,529,4
Noctilio leporinus,2024,3,530,5
Noctilio leporinus,2024,5,532,3
Noctilio leporinus,2024,6,533,1
Noctilio leporinus,2024,7,534,2
Noctilio leporinus,2024,8,535,4
Noctilio leporinus,2024,10,537,4
Noctilio albiventris Desmarest,1992,5,148,4
Noctilio albiventris Desmarest,1992,6,149,1
Noctilio albiventris Desmarest,1993,2,157,1
Noctilio albiventris Desmarest,1996,6,197,1
Noctilio albiventris Desmarest,2000,8,247,1
Noctilio albiventris Desmarest,2003,3,278,1
Noctilio albiventris Desmarest,2009,7,354,1
Noctilio albiventris Desmarest,2009,9,356,1
Noctilio albiventris Desmarest,2010,9,368,1
Noctilio albiventris Desmarest,2012,7,390,1
Noctilio albiventris Desmarest,2013,3,398,9
Noctilio albiventris Desmarest,2013,5,400,2
Noctilio albiventris Desmarest,2013,10,405,1
Noctilio albiventris Desmarest,2013,11,406,2
Noctilio albiventris Desmarest,2013,12,407,1
Noctilio albiventris Desmarest,2014,3,410,1
Noctilio albiventris Desmarest,2014,4,411,1
Noctilio albiventris Desmarest,2014,8,415,1
Noctilio albiventris Desmarest,2014,10,417,2
Noctilio albiventris Desmarest,2014,11,418,3
